Speeds
510.955
126.64
150.467
281.937
388.69
510.955
510.955
510.955
510.955
510.955
510.955
237.994
135.97
325.334
203.796
278.861
33.0054
80.1977
127.71
510.955
312.08
105.083
510.955
510.955
368.863
72.2729
510.955
216.08
510.955
299.256
378.482
315.804
250.424
432.589
340.311
510.955
510.955
42.186
510.955
510.955
510.955
510.955
510.955
414.225
128.265
104.691
510.955
306.277
383.799
510.955
239.663
510.955
61.5371
262.988
510.955
510.955
510.955
320.75
457.282
167.294
510.955
510.955
296.933
510.955
125.312
510.955
108.615
410.454
417.207
110.376
0.308157
510.955
510.955
510.955
417.273
510.955
510.955
510.955
510.955
510.955
375.507
380.954
510.955
61.4232
263.826
510.955
150.223
510.955
510.955
510.955
250.952
410.927
510.955
341.065
510.955
271.486
510.955
510.955
330.656
510.955
510.955
69.0664
129.501
310.891
510.955
510.955
510.955
310.533
93.6593
449.926
126.967
510.955
286.588
510.955
223.271
48.3834
441.956
510.955
349.754
481.71
36.3858
510.955
510.955
510.955
87.6711
510.955
139.889
510.955
30.4779
388.091
510.955
221.478
376.96
392.863
21.922
183.889
510.955
365.975
223.196
510.955
281.498
377.541
510.955
78.0733
36.3324
510.955
175.095
510.955
510.955
196.094
415.849
369.074
510.955
510.955
21.2958
510.955
262.091
107.202
324.11
399.141
510.955
232.425
510.955
510.955
49.5915
336.186
510.955
52.533
510.955
178.472
510.955
276.386
510.955
170.029
510.955
510.955
233.65
510.955
234.124
47.4292
510.955
353.611
387.917
510.955
8.13899
10.1906
510.955
510.955
68.125
126.781
510.955
41.165
430.552
319.642
510.955
510.955
510.955
207.437
510.955
47.3938
401.252
507.306
510.955
510.955
510.955
510.955
467.201
510.955
510.955
510.955
510.955
510.955
142.795
372.215
251.557
510.955
510.955
38.7836
510.955
510.955
510.955
314.535
302.821
510.955
89.5461
21.0716
357.69
130.79
510.955
510.955
510.955
510.955
510.955
177.793
510.955
510.955
510.955
510.955
484.755
367.723
424.89
68.559
44.269
134.816
510.955
332.418
510.955
417.908
510.955
300.276
473.602
510.955
510.955
244.792
380.44
510.955
510.955
510.955
392.533
510.955
443.719
510.955
400.051
304.308
180.799
510.955
510.955
510.955
509.117
191.497
421.627
264.274
76.2318
327.871
510.955
153.887
510.955
391.793
344.477
416.228
406.929
510.955
510.955
510.955
510.955
510.955
288.748
83.1292
503.006
510.955
510.955
140.922
331.132
510.955
510.955
510.955
510.955
395.548
68.0534
510.955
42.7744
510.955
446.142
379.231
510.955
510.955
510.955
510.955
510.955
389.656
510.955
195.457
256.611
183.842
346.277
510.955
138.927
410.259
412.967
422.722
510.955
154.387
510.955
510.955
245.584
417.638
391.534
510.955
390.727
510.955
510.955
243.269
510.955
184.041
510.955
391.055
375.718
216.356
510.955
296.397
510.955
353.742
510.955
83.6389
510.955
510.955
510.955
47.4539
471.478
75.046
35.2013
179.383
510.955
362.102
510.955
90.0615
505.47
510.955
510.955
453.359
479.421
218.355
42.3564
510.955
263.211
510.955
510.955
158.541
62.7641
510.955
91.6549
510.955
152.367
243.444
303.445
20.7483
510.955
493.481
129.244
510.955
334.94
510.955
510.955
510.955
364.699
385.987
510.955
84.9145
398.818
66.8358
481.959
66.2878
510.955
361.219
510.955
154.419
510.955
310.962
58.0562
510.955
447.017
390.124
506.067
510.955
416.779
510.955
457.866
332.605
307.911
152.435
510.955
431.871
510.955
510.955
0.0401915
319.126
319.773
510.955
510.955
510.955
106.879
510.955
311.871
368.431
510.955
7.23546
426.014
247.061
510.955
383.182
507.66
250.204
297.36
510.955
460.793
215.761
510.955
255.57
167.166
510.955
282.614
62.0567
157.096
349.082
510.955
172.366
510.955
412.19
147.258
510.955
206.541
510.955
510.955
126.303
510.955
359.443
510.955
510.955
39.4868
510.955
77.6267
306.382
30.6168
510.955
510.955
510.955
263.632
311.432
309.084
510.955
510.955
510.955
510.955
287.382
327.309
510.955
510.955
215.948
306.699
22.519
60.3835
347.977
510.955
184.441
86.9312
319.038
510.955
279.561
510.955
463.506
329.895
307.308
510.955
510.955
510.955
320.71
510.955
510.955
510.955
510.955
477.855
510.955
510.955
483.431
148.593
510.955
510.955
70.4576
510.955
399.362
510.955
510.955
286.493
95.2718
510.955
510.955
510.955
329.161
389.12
510.955
510.955
510.955
510.955
510.955
133.353
510.955
163.863
468.195
510.955
418.341
263.322
176.951
510.955
45.5851
335.151
476.207
510.955
407.984
510.955
510.955
510.955
399.079
257.481
510.955
510.955
315.346
330.301
510.955
510.955
15.9235
498.555
141.722
510.955
346.11
510.955
84.6823
455.813
510.955
510.955
201.93
408.742
455.332
510.955
24.9085
41.9585
510.955
421.911
341.106
4.89734
510.955
123.11
474.493
228.077
394.888
235.135
510.955
510.955
298.009
510.955
65.7355
510.955
217.138
510.955
510.955
510.955
39.3699
391.366
510.955
510.955
68.9366
510.955
510.955
296.076
510.955
510.955
78.2163
271.612
468.209
510.955
196.2
441.593
295.566
280.358
23.0826
510.955
314.104
328.736
117.358
63.3594
510.955
510.955
510.955
510.955
510.955
185.333
510.955
510.955
127.305
0.476082
510.955
99.8177
510.955
510.955
289.678
510.955
85.7899
510.955
221.698
342.319
333.763
510.955
503.519
295.253
510.955
123.657
510.955
510.955
62.6653
65.3121
97.9776
145.181
480.447
325.431
418.12
156.504
316.611
510.955
510.955
247.98
184.493
156.621
510.955
510.955
56.951
510.955
510.955
4.15564
307.602
510.955
202.894
119.888
125.16
510.955
297.045
350.732
25.2976
82.9694
510.955
244.132
426.959
291.897
368.541
388.674
510.955
510.955
268.346
168.984
510.955
510.955
322.352
510.955
510.955
297.599
489.872
510.955
57.8728
213.72
510.955
27.7141
227.53
310.849
510.955
407.417
510.955
510.955
510.955
510.955
78.7797
85.7681
265.791
510.955
510.955
510.955
510.955
154.819
510.955
324.213
509.48
510.955
72.5426
437.312
510.955
367.456
510.955
510.955
158.891
510.955
443.973
100.628
24.3923
510.955
510.955
422.967
510.955
381.548
35.1221
417.999
510.955
357.806
73.9139
475.924
364.445
507.029
404.767
2.55458
330.946
380.294
356.16
353.185
510.955
510.955
258.902
145.902
510.955
510.955
374.969
19.588
510.955
313.08
510.955
510.955
510.955
510.955
332.509
510.955
126.452
376.275
510.955
510.955
510.955
510.955
14.9347
510.955
510.955
123.389
401.733
241.678
275.841
510.955
510.955
510.955
510.955
301.053
510.955
510.955
510.955
290.073
510.955
406.035
510.955
483.605
302.025
85.2131
30.2664
362.984
322.067
510.955
237.096
510.955
136.043
285.741
156.564
360.469
75.8541
393.165
510.955
510.955
424.896
510.955
510.955
510.955
419.531
510.955
17.9464
510.955
312.169
71.6542
510.955
205.465
302.881
194.297
445.307
510.955
510.955
312.029
402.589
510.955
199.091
412.086
510.955
351.908
146.247
115.836
106.741
351.911
510.955
510.955
510.955
277.145
510.955
9.36349
